customer_id,customer_name,review_head,review_body,review_date,ratings
customer_review-RH5YZZEU13MFY,KISHORE KUMAR M,Capsule does not sit/fit in charger.,capsule sit charger plate returnedseems like many issue checked critical reviewi refund optioni thought going stock live changed mind,26-09-2019,1
customer_review-R1R77YLWZVJMN8,Mathew,"An amazing band, worth for the price tag",brief screen resolution display 46 touch sensitivity 47 gestures control 48 measurement accuracy 47 whats box box get band charging deck guide hows display visibility sunlight screen resolution good touch sensitivity precise sense even smallest buttons music player visibility sunlight fair readable maximum brightness could better hows battery backup well 10 days since 1st full charge 52 still remaing everyday ive took heart beat check least 5 times turned notification whole day notification access throughout day many watch faces unlimited watch face time nofor watch faces present youll get 53 online watch faces mi fit app set background picture 3 custom text designthe unlimited watch face yet released versions accuracy step count heart rate monitoring small distance step count accuracy good 23 steps missing distance calculated good heart beat count takes less 30 seconds measure yields accurate result almost time music control love music control swipe left right main watch face control dont go menus get control amazing takes 2 seconds sync currently playing music details displayed controls works instantly issue issues getting volume control along sides correct first go theyre comparatively small size screen new features besides old mi band 3 yes 1the lift light screen feature good works time raise arm 2 auto lock feature band gets locked automatically password removed fist 3 step counts accurate even arm lift maybe using accelerator gyroscope accurate counts 4unlike many actually mute call rejection function cool notifications notification text notifications supported emojis swipe leftright next notification updown scroll details also complete control apps notification silent notifications time schedule features include exercise modesdo disturb stopwatch timer weather updates alarms switch onoff alarms previously set phone cannot set one band,22-09-2019,5
customer_review-R3ST72HH1U6T6M,Dipika,Failed design,pl dnt buy band till redmi band 3 good charger band 4 faulty design unable hold band charger also band could nt get connected redmi note 5 pro whereas bands get connected easily finally bougjt honor band 5 buy band except mi band 4 really patharic experience mi brand dor first time,25-09-2019,1
customer_review-R2BGUCGX0ZKQWI,vishal bisht,Problem in charging cable,problem charging cable mi capsule fit charging dock,25-09-2019,1
customer_review-RCQVBKLKX35LP,Prasanna Hegade,Not good!,used mi band 2 earlier performance wise difference band 2 band 4 worth price still feels cheap sub par performance,23-09-2019,1
customer_review-R3UYL3F9ULHIR,din islam,I loved it ❤️ mi smart band 4 . Really loved it.,good product loved mi smartband 4 think accurate shows heart rate bought 1st sell first fitness band mi think gives around 16 17 days battery backup used 3days consumed 16 battery charging,23-09-2019,5
customer_review-RCECUV0MN9I1G,Kushal Sharma,India's No.1 budget Smart band,great rival segment fitness smart bands love xiaomi built features time day date 4 types watch faces steps count distance countmkmmi calories burnt heart rate sensor 4 work modes walk run cycle swim exercise local weatherc f dnd mode alarm stopwatch timer brightness lock screenyesno find phone battery percentage features 3rd party apps heart rate monitor sleep quality manager goal trackerweightsteps unlimited band faces custom photo editor lock screenpassword incoming call band cut silent call sms notifications band apps notifications set event reminder set alarm timing band vibration mode idle alert find band set lift wrist view info night mode gps indicator band camera controller band band battery percentage features observed pretty sure still missed write talking accuracy time date day appears accurately steps count sleep monitor ok ok main feature everyone expects good battery battery good claimed company although charging takes bit time meanwhile screen much scratch resistant recommend screen guard go,22-09-2019,4
customer_review-R12WQAF5V8UM2R,Omkar,"Ultimate band,reviewing after 3 days of usage!!!",received package good condition finely bubble wrapped got delivered 1 day pros best band colorfuland screen full touchscreen coloura band nice colors attractive chand band faces 30 watch faces customize alsoand app takes 1 minute band quality also good size adjustable button made metaland light weight many modes control band increase decrease volume bandand pause play also forward backward songsfrom band many modes like stopwatch timeralarm night modetheams watch facesand also climate check 3 days many sports activities like cycling swimming many also track distance route walk mapassets superif sit long ot also alerts us cons much cons found disadvantage display proper sunlight went outside able look display sunlight able touch able operate band water find anything shall update review overall nice also worth many features waterproof able access phone easily option open band front hand ot locks opened entering 4 digit pinwe change appvery good one ultimate oneloved see full video understand everything band read full review understand band easily,23-09-2019,4
customer_review-R5WPFYQ03QNEA,Vanktesh kumar,Band 4,much good mi band 3 manners battery life acvuracy interface provided quite good sleeping tracker good good sell 2000 rs,02-10-2019,3
customer_review-R5VMO1O0QTT3F,Vibhav Chavan,Worst quality product.,capsule keeps falling charging dock doesnt get attached isnt charging received defective piece first buy glass cheap easily scratched normal day day usage even sleep would suggest spending money buy good fitness band,23-09-2019,1
customer_review-R36RC5JEBUHW76,Dheeraj P K,MI BAND 4 SUCKS,thing going mi band 4 looks alright otherwise mi band 4 extremely inaccurate counting steps measuring heartbeat stand absolutely still swing hand around 5 times measures almost dozen steps disappointed product returning immediately,22-09-2019,1
customer_review-R2JT8AJBR43XJC,Vipul Joshi,MI SMART BAND 4 - Much awaited fitness band of the year. JUST GO FOR IT GUYS.,seen used earlier version mi fitness bands definitely enhanced version full amoled display heart rate monitor music control lots watch faces 20 days battery life improved look many new feature makes product worth buying launched 19th sept 1200 pm ordered within 2 mins got delivered next day evening using since 2 days battery still 94 means last atleast 20 days sure know people ordered lot shopping websites china waited launch amazon best product price go product,22-09-2019,5
customer_review-R39NJTL61CZCC4,subrahmanya,Charger is not good,charger good infact capsule fall charger every time keep eye major missing screen timeout,26-09-2019,4
customer_review-R16UDNAX4NYU9X,Ravi dogra,Charger is not perfect with band,charger working,22-09-2019,3
customer_review-R3TPRR41LX8HAM,Anupam Sen Choudhury,Received the band with faulty charger,received band faulty charger band gets popped charger frequently much disappointed,23-09-2019,1
customer_review-R28ZX5YMQ4TH8Y,Ronit,Value for money,total value money music control works smoothly display pretty good touch screen verg responsive go,22-09-2019,5
customer_review-R3NZ69ZQSB7XHM,Priyab,"Faulty charger, uncomfortable due to raised height, incorrect sleep analysis",received defective charger lifts pushes band inserted charger slot side grips fails lock due manufacturing defect band detected moto g4 plus bluetooth 4 version supports version 5 logging mi fit app server error said customer care executive 1800 103 6286 using nearly 20 days writing review hope would useful new buyers like 1 charger faulty design one replacement also facing issue smart watch popping charger serious design flaw customers also facing wrap rubber band keep intact 2 raised high look odd first day day life hit many instances uncomfortness cannot exlplained sleep putting folded hand head carrying baby child etc 3 sleep analysis result poor inaccurate sometimes consider sleep getup water pee next sleep considered edit sleep time also consider rate sleep quality good things 1 price gives good features though working properly 2 color display good antifingerprint works perfectly 3 charging good go gym walk jog went 16 days 12 remaining heartbeat reading interval set 1 minute 4 35 years kid much likes explore 23 minutes update display daily 5 setting wear lfet right hand 6 promtly shows time move wrist watch time 7 wake alarm time vibration without disturbing others high volume noise try waterproof feature swimming shower afraid damage fitness freak bought heartbeat monitoring monitoring sleep quality please like review find useful thank,30-09-2019,1
customer_review-R3587OH10Z5FUW,ANIL SHARMA,Counts steps even in travelling by bus..or driving bike,stylish look awesome battery back extra feature playnext music u r looking real fitness band marks data accurate averageand disgusting thing pedometer counts steps even u r driving bike travelling bustraingiving u 2300 rs doesnt meet expectation,25-09-2019,3
customer_review-R1DUBMYXUIXK2A,Prabeen Kumar,Don't buy this,step counting inaccurate driving count steps using like watch,29-09-2019,1
customer_review-R25DA0UFBMQGVD,Satbir Singh Anand,A very good product,best smart band 3000 better mi band 3 touch response also good unlimited watch faces available battery backup mid use good,24-09-2019,5
customer_review-RS1NPN4Z77KW5,Amazon Customer,best band,fast delivered mi band 4 best band,24-09-2019,5
customer_review-R1EMLW2GJ5ZCX,Bhimanadularohini,Not satisfied not getting all notifications,getting notifications like egg whatsapp notification,25-09-2019,1
customer_review-R28WXQT2H7VZHI,Amazon Customer,Poor Charger,band short charging cable also device fit inside charger put rubber band around device come replaced band first band also issue mi needs improve upon quality charger,22-09-2019,1
customer_review-R1UT8V83PS4C8E,RAVI AGGARWAL,Charger not perfect. Mi should taken care in upcoming lots,charger perfect unable clicklock tracker charger 1 time replaced still piece connected loose planning return already used chinese addition band 4 pretty good,24-09-2019,1
customer_review-RMIGR82L8G81F,Sujal pandit,Defact charger,thing didnt like supplied charger manufacturing defact fit proper moulding done correctly band comes charge stops charging work quality control mi,22-09-2019,3
customer_review-R22YP7BPFZAYN,VINAY,Worth 2299/- Best band in Range. Step tracker 8/10,edit16 days wentstill 28 battery full usage 10000 steps day heart rate checks regular notifications got 22nd sept looks1010 comfort910 connectivity 1010 display1010 custom walls gallery lots background tracking810 100 steps showed 105110 sleep track 1010 even mins counted exactly battery 1010 5 used 24 hours moderate continued usagelike 1215 times heart rate checkedwalksleep everything suggest buy thanks,27-09-2019,5
customer_review-RFPBDUKMO0EM7,Abhinav Kumar,The new generation band,band really awesome one bright amoled screen great battery backup monitors sleeping pattern perfectly heart rate check feature really good addition late least super fast delivery amz received product within day placing order,22-09-2019,5
customer_review-RYEHXLEPTZP4D,Vivek,Good and stylish...,best product delivered fastit many functions,23-09-2019,5
customer_review-R1419P6ENR2UXA,raj k.,First thing of any electronic device is charging .. which is a problem with it,first thing electronic device charging problem device fit properly charging dock fall one 50 tries work,30-09-2019,1
customer_review-R2LD9VWWDTQ878,Michael,Nice product and reasonable price,reviewed many fitness bands market finally got hands mi band 4 loving nice bright colorful display many watch faces change every day mostly close perfect accurate fitness tracker recommended like get fit,23-09-2019,5
customer_review-RVR1NM8Z1JUT8,Shopper e56456456,Mandatory Advertisements on the MiFit app!!,1 heart rate monitor continuously monitored displayed accessing requires multiple swipes everytime 2 mi device mi fit app made xiaomi shady third party chinese company let device work till part personal details,30-09-2019,1
customer_review-R3HOE1HU7UK3RN,pradeep sanghi,loved it ❤❤,liked much good mi band 4 great look great battery,23-09-2019,5
customer_review-R3M000G9P0X37E,Siva Sagar Jagga,Charging container damaged,battery container damaged holding box charging disappointed,29-09-2019,1
customer_review-R2MA4ND1XHLTCJ,Sachin Arora,Good daily companion !,design change design revolutionary expect jewelry price point fresh enough make feel cool consists tracer inserted soft silicone hypoallergenic bracelet consists 12 holes adapted kind wrist attachment system still requires little adaptation time button back home screen symbolized small white circle far key represented small cavity screen weight lightweight 221 grams 21 grams predecessor features 095inch oled color screen 16000 120 x 240 resolution lacks automatic brightness offers 5 different levels brightness recommended constantly keep maximum brightness effective sunlight well bluetooth v50 connectivity heart rate detection night mode display settings weather settings software update option unpair several usage options order interference mode alarm music management stopwatch timer silent mode control music band volume next songs etc find phone alert loud battery important lipolymer 135 mah give backup 1015 days easily 0 100 almost 1 hour 40 min 30 min charge give almost 57 days backup cons system recognize symbols often see empty squares instead letters emotions sleep monitoring accurate fact readings taken reference cant answer calls notifications band,22-09-2019,4
customer_review-R2KT8YISJHKPBW,abhi,Defected charging cable,although tracker works fine charging cable received pathetic would hold press tracker band come pathetic product expected mi,22-09-2019,1
customer_review-R3F0Z7OIT0MOK,Narendra,Great product,great product thank mi,22-09-2019,5
customer_review-R12E2CKTE3JYU1,Amazon Customer,Quick delivery,awesome,23-09-2019,4
customer_review-R1NOQ7MHSERGRR,Vishal chopra,Bad product do not purchase this worst item,accuracy level poor want returned product,25-09-2019,1
customer_review-R1KK055Y2ZG8NT,rohit,Awesome band 👍👍👍,display battery awesome compare samsung fit using almost 1 year give battery life 4 days mi band 4 awesome every expect one con strap must three four colors choice,02-10-2019,5
customer_review-R87N0OWPOZD54,Ravi kumar,I LOVED IT...👌,guysfirst impression last impressionits totally amazing bandits works perfectly sensors working perfectly using till 3 dayswhen received itgo buy,22-09-2019,5
customer_review-R37MZLMA0TWXWS,Pawan Kumar,Defective battery,received product charged fully 330 pm paired updates till 530 pm battery went 75 percent major defect charged fully got drained completely hours requested replacement thankfully amazon agreed promptly replace waiting replacement arrive please note another band purchased son working well 3 mi band 3 house works well,29-09-2019,1
customer_review-R71GZH946EQR2,Vikas_Kumar,Waste of money,band gets disconnected every 15 minuteson addition using band 12 days observed band able set customised background seriously recommended company engineers work upon resolve problem soon possible,22-09-2019,1
customer_review-R5H7FRKQ2CM5P,Arjun patel,Not support in OnePlus phones,use oneplus 7 pro mi band 4 connect phone problem changing watch faces mi fit app oneplus phones problem watch faces changing,25-09-2019,1
customer_review-R35EBX34GMR05N,Akash Singh,Superb,awesome product thanks mi,23-09-2019,5
customer_review-R2SDLY2TGT8BVL,U k katthik,Not a great one from MI,great product mi amid hype truth mi hurried providing colour display additional trackers turned inaccurate fitness tracker charger fitting problems particularly unit bought,01-10-2019,1
customer_review-R1MZMC51V8ILDW,Ajay Singh,Nic,nice band 2300 rs,26-09-2019,5
customer_review-RTCIBE918RUIK,Kunal Gupta,Mi band 4 charger slot very lose.,charger slot lose unable charge dont hold want replace product product use cant charge,29-09-2019,1
customer_review-R23ZQTJO0AG0ZX,Rabz.ak,Charger issue,charger good capsule fitting properly,30-09-2019,1
customer_review-RYVD7X0C4KCO8,Abhijay,Review by A student,sleep tracking pretty accurate bug ie band kept removed time sleep tracking feature kept starts sensors might consume battery unnecessarily talking accuracy pricise counts false steps go school bus counts way house school 1200 steps 12 km apart battery life good consumes avg 5 charge sleep tracking kept u also keep heart rate detection ur battery consumption stake sure,27-09-2019,5
customer_review-RR7W19DYX8N22,TECHBORED! Himanshu Chatra,Best Fitness tracker with Some more Features!,xiaomi launched mi band 4 recently many products planning buy design display features best thing band comes beautiful colored amoled display also touch sreen also comes many watch faces synced via mi fit app mi band 4 big library watch faces even customise still mi band 4 bigger brighter display huge upgrade compared mi band 3 new features compared mi band 3 1 new features introduced mi band 4 first one swimming tarcking somebody needs fitness band track swim good one although dont know swim many features useful 2 another new feature mi band 4 music control pause play even play next song even previous one enough even decrease increase volume song playing 3 also mi band 4 comes bluetooth 50 also upgrade battery life talking battery backup xiaomi claims battery backup 20 days conclusion think pretty good update rs300 higher price mi band 3,26-09-2019,5
customer_review-R2EEWIJCW21LKN,Pradeep Giri,Loved it.. Beautiful product.,price best product go guys loved,24-09-2019,5
customer_review-RXIXMRQ184KHE,Parth,Plz dont buy this product,battery quickly used notifications slow left wrist band info working properly charging port vely loose,23-09-2019,1
customer_review-R3VWL3YIOEQMJ1,Rushabh Shah,Didn't meet expectations.,much expectation took alot time initial synchronization everytime tried failed vibration intensity reduced 50 meaning u cannot feel theres call notification band ill detailed review 10 days,22-09-2019,2
customer_review-R35DTTJ2LUAIPC,jarus,Worst design of charger,charger designed way band doesnt fit slot tedious charge band charger hanging band fall charger made flat connect end points work way worse previous mi band 3 erodes trust entire xiaomi brand,02-10-2019,1
customer_review-R19EQ61YDME3WB,SOURABH DUTTA,Best samrt band,best smart band ever 4 day sleep tracking good battery life dependent way delivery fast thak amzon seller service,22-09-2019,5
customer_review-R2ILP14FUUGH90,Mital,Great product and good features,satisfied new ui better life less mentioned,25-09-2019,5
customer_review-R2SCLM0NX6CZO8,deepak goyal,Amazing,amazing pros colour screen amoled acurate sleep heart tracking bluetooth50 customizable screen 4 fitness styles acurate fitness tracking cons battery life 4000mh size overall 55,29-09-2019,5
customer_review-R4WZQXTCACQCF,Aditya P.,Go for it!!,great bandbest price rangethe display could bit biggerotherwise completely satisfied,23-09-2019,4
customer_review-R17T6TSDCEO2ZY,parthsarthi rewal,Worth it..,mi band 4 best fitness band india,27-09-2019,5
customer_review-R3LB7Z4D78WYK7,Harjot S.,The BEST BUDGET FITNESS BAND!,great job mi display soo good one band loved great connectivity bluetooth music controls soo many band faces available mi fit app simply amazing,22-09-2019,5
customer_review-R2EV1R6L5Y7CNS,Gaurav,Best product,charging system easier bcoz band remove insert charging slot typical handlers,29-09-2019,5
customer_review-R27R1YD858Z1T1,molay,Disappointed.Don't go after the crowd.dont purchase if it's not necessary.,thing good band battery lifeeverything else marketingpurchased first sale touch isnt working 5 days usageutterly disappointedordered replacementdont know long new one last,28-09-2019,2
customer_review-R3JCC4ZZYVMEPK,TechAshish,Defective product received,charging cable working,25-09-2019,1
customer_review-R24O4AE3FURMJE,Niraj Yadav,Not so reliable,ill give honest opinion band accurate sitting chair moving freely hanging arm band showed walked 80 steps dont know heart rate also displayed accurate time cannot rely watch data gives top theres huge privacy concern mi fit app compulsory use band screen prone starches also disliked screen goes dark youve tap screen see timethe hands movement gesture doesnt work well plus points small useful features like view msgs reject callyou cant silent phone decrease volume music petty features advice youre lazy pick phone small purposes dont mind paying 2000 small features go ahead youre much fitness id recommended buying,02-10-2019,3
customer_review-R25M6CS0YIYKG4,Gopal Saw,"Awesome Band, Good to Go",awesome product used almost 20days look awesome display change wallpaper feature colourful display rate sensor good workout mode accurate specially travel gps accuracy good battery good notification active give 15 days backup notification like mail whatsapp messenger others batter bavkuy also 10 days issue takes 30 min charge battery control music player means next previous volume increase decrease overall good experience mi band 4,26-10-2019,4
customer_review-R2F6ZO4ABNDGU5,Ajay dave,Can be better,thumbs fast delivery amazon points want mention packing ordinary compare previous model mi band packing like cheap item charging cable different mi band 3 earlier model causing difficulties company products battery much optimized battery percentage drops 20 percentage 3 days usage ive got 44 charge 20 3 days ordinary usages continuos rate difference screen display clearly visible made looks like cheap screen difficult see sunlight still steps counted cars fast moving problem needs rectify software update,23-09-2019,3
customer_review-R387TZSJOLYTUF,Amazon Customer,Good budget running watch,although got gps good running watchband uses connected gps provides necessary data mi fit app,24-09-2019,5
customer_review-RQNX5P2UD1RYY,Dr. G,Make your own choice based on your need,purchased smart band based reviews media pressure festive season honestly pros light weight compact long battery life water proof linked applications vibrates notifications color display mifit app cons highly inaccurate sleep monitoring records per details entered inaccurate step counter heart rate monitor fooled exercises including jogging need manually set start pause stop band else nothing monitored worst part time cannot adjust volume change music track main aim purchase change tracks jogging stop remove phone pocket change track put back purpose defeated charger poor built see display outdoors full brightness setting drains battery really fast make choice,29-10-2019,3
customer_review-R2A2BWYVRTMSJ9,Dipesh Kapoor,Awesome Product!,best fitness band price range fast delivery received next day ordering using mi band3 last months awesome switching band4 new experiences special features 1 colourful view 2 custom face watches 3 music controls 4 new modes excercise many like wire used charger thin compared charger band 3 overall good product,24-09-2019,5
customer_review-R1T0Z3YL3QTG50,Sunita pandey,Excellent,finally amazing,22-09-2019,5
customer_review-RQ8SYHH9A4HIY,Aromal Chandran,Awesome fitness band for the price,best fitness tracker price pros 1 comfortable light weight 2 beautiful design 3 crisp display even visible direct sunlight 4 plenty features including music volume control 5 precise data tracking 6 awesome battery life 7 availability third party apps accessories 8 good developers community band features 9 tons watchfaces cons 1 sleep tracking sometimes accurate 2 take capsule strap time charging 3 sleep data shown band 4 whatsapp apps calling supported,26-09-2019,5
customer_review-R25T5JM9BGKA2C,Prince,Average Band.,1 charging system isnt reliable frequently puting band strap leads loosen strap time 2 cant cycling without band connected phone gps 3 theres option automatically turn onoff heart rate detection,23-09-2019,2
customer_review-R288V0FVDL1JC4,Prasun Patel,Worth the money,using mi 2 band 2 years waiting mi 4 band quite time thing like mi2 band great capsule would get loose hoping dont get issue mi 4 large color screen easy operate give 30 days battery life,01-10-2019,5
customer_review-R2XGT0NBEIJHYK,Ashish Goyal,Mi Band: Still the best budget fitness tracker series for the 4th consecutive time.,ever since mi released mi band back 2015 india gained reputation best budget fitness tracker 4th gen different used mi band 1 mi band 2 well mi band 3 ill list pros cons mi band 4 differences mi band 3 4th gen pros 1 display biggest physical change current gen brings table 095 colored amoled display opposed previous gens monochrome oled display indeed welcoming change much needed one even brightness increased 400 nits thus decently visible sunlight 3rd gen display barely able keep direct sunlight 2 battery mi bands always great battery life first gen going history im sure gen would different expecting band last week heavy usage couple weeks moderate usage enough user 3 charging cradle know might thinking kind pro hear 3rd gen band charging pins side times attached properly charging cradle double check apply significant amount pressure ensure proper fit 4th gen contact pins bottom significantly reducing chances missing connection subtle helpful change 4 heart rate detection heart rate detection much faster mi band 3 seems accurate sleep detection seems good enough 5 ui upgraded ui design feels refreshing change mi band 3 youre greeted colored home screen well colored display tons mi band faces create personal watch face overall colors ui changes appealing vibrant without causing kinds distraction 6 software band measure different workout modes including treadmill cycling swimming etc nothing great basic stuff talking basics shows calories burnt distance travelled heart rate etc whic pretty standard apart basic standards nifty great additions music control ability reject mute incoming calls feel must wearable band 7 miscellaneous liked fact use mi band 3 straps 4th gen keep mind charger 3rd gen compatible current gen straps used also another important thing note mi band 4 bluetooth 50 results better connectivity lower battery consumption band well phone 5 atm water resitant great swimmers cons 1 step tracking driving tracker like previous gen mi band keeps counting steps even driving car bit disappointment even 4th gen able solve issue 2 design feel current design outdated needs serious refresh im saying build quality inferior feels premium light wear looks almost similar mi band 3 even 2nd gen honestly would loved looked immersive like honor band 5 looks subjective differs person person 3 workout tracking know budget tracker point im nitpicking things real con honest feel like would great workout modes present apart 6 current presets 4 price wish xiaomi priced 2k rs 2300 china mi band 4 sold rs 1700 converted inr still better priced honor band 5 much complaint quick comparison vs mi band 3 1 colored much brighter display 2 faster heart rate detection 3 workout modes presets 4 variable brightness adjustable band 5 multiple watch faces see cons section nitpick things except acuracy common problem budget fitness trackers reality nothing wrong mi band 4 xiaomi long time band everything need definitely recommend band budget fitness trackers even last gen mi band 3 see mi band 4 worthy upgrade use daily basis,22-09-2019,5
customer_review-RR4MSVLD48PZX,Vijendra kumar,OSM Quality,good product love mi band definitely enhanced version full amoled display heart rate monitor music control lots watch faces 15 days battery life improved look many new feature makes product worth buying,10-11-2019,5
customer_review-R3R9315WY3MVDN,Sheryl bhatnagar,"Why the horrible charging cradle, Xiaomi?",charger cheap whats purpose charger cant even hold device properly previous mi bands great chargers one ridiculous band looks great features use cant even charge device like supposed id advise anyone band charger,01-10-2019,4
customer_review-R2Y2FQONY9DKLF,BijayaMishra,Defective product. Amazon leaving customers high and dry.,charging clip defective fit properly due charging get replacement return date amazon custcare says help contact mi xaomi india replacement mi xaomi india replied replacement purchased amazon funny situation better buy product amazon mi xaomi india operating postoffice publicise facebook twitter instagram wide publicity,31-10-2019,2
customer_review-R3OR2GWVBTZTKY,Amazon Customer,Charges cable is not able to fit fitness band to charge,fit band goodonly problem charging cablewhere fitband getting perfectly fittled get chargeit gets comes shows loose connection need tie rubber band keep fitness band charger charge,23-09-2019,3
customer_review-RCY5QA2DCGVVN,Kaushlendra Pratap Singh,Poor tracking. Does not show call notifications. Waste of money.,bad product total waste money tracking poor show call notifications many times tracked sleep actually wearing band sleep tracking also poor track day time sleeping charging system also poor band fit charging tray property difficult charge band band irritating regretting buying band unreturnable,24-09-2019,1
customer_review-R2WJL7CDHJ4H1M,kjdineshkj,Not a useful product,great product limited feature also need mobile application use change options quality charger good okay atleast getting kind product 2300 inr reviewing internet says 2300 inr provide mi band 4 nfc without nfc charge us around 1700 inr really dont know cheating us either amazon vendor customers always fool offers realised,16-10-2019,2
customer_review-RYZ3WQEEN1FF9,Neeraj sharma,Not up to expectations,travelled public conveyance full day counting steps dont know hardly walked 2km showing 9754 steps removed band hand tapped heart beat measurement shown 100 bpm heart beat wonder exchange one,01-10-2019,2
customer_review-R1BOR6WX8VBWIP,Vinay,Inaccurate steps tracking,received package yesterday playing day pros good display legible sunlight set lvl 4 heart rate sensor works well consistent results good battery life mi fit app pretty good offers pretty nifty features call notifications show advertised problems good design build quality sleep tracking seem work properly cons steps tracking awful tbh even commuting walking counts steps honestly bizzare fitness tracker even older versions har issue thought would fixed band 4 apparently latest mi fit app version doesnt let add custom watch faces default go back older versions really sad hope xiaomi something lot personal data collected fitness apps make sure tweak privacy settings app inactive steps tracking deal breaker mean thats main thing want fitness band good thats case firmware version 10616,01-10-2019,2
customer_review-R3O91FBTPHOL5C,Karthik Mylavarapu,Utterly Designed Charger Dock,product design utterly disappointing dont understand charger designed doesnt get locked side locks provided charger dock worst experience ever since started using band mi band 2 accuracy sleep tracking seems great compared miband 2 even step counter seems accurate may software update fixing issue,01-10-2019,3
customer_review-R2RH0GCJ1MJ6OC,Geeky soan,Good band battery was awesome.,pros n cons issues touch screen quality visibility good day light charging speed good take one n half hour full charged set custom watch face photo want personally like online faces available right one black background color band screen feel small control music band laggy n feel useless need touch n turn light band n need swipes rightleft music control option band band lag 12 nd second n pauseresume next back option available music tracks option volume fast forwarding attend reject call band heart rate n pedometer sensor working fine whole day use batterys consumed 3 quality belt okey,22-09-2019,4
customer_review-R37IOD53QWRMSM,Shan,BIGGG improvement over earlier versions,let start verdict read detail later great improvement miband 3 xiomi done wonders band price range 1 coloured display although nothing big looks really pretty band provide colour display cost really amazing touch response improved lot lot mi band 3 big improvement earlier versions like miband 2 hrx band clamp strap designs changed much may feel change wrist touch per se 2 display big used wearing mi band daily basis notice biggest change display mi band 4 bigger noticeably bigger makes look good wrist camp always felt miband 32 etc looked small wrist maybe really good replacement watch pleased display disappoint feel good wearing showing around well 3 screen brightness doubt improved pixel density brightness earlier models one stands crisp clear display good pixel density struggle browsing features another great aspect brightness adjustment quite handy night need lesser brightness saves battery well 4 touch feel touch improved lot mi2 mi3 still responsiveness good would expect xiomi band takes worries away better touch response bigger screen makes overall experience much better easy navigation also glass used stronger antifingerprint coating like mi3 band time real deal 6 accuracy significant accuracy improvements made mi3 still quite basic whenever odd movement happened failed capture one biggg improvement band notice pretty quick measuring movements starts quick stops quick attributed better algorithms also better processor ram 7 better processor ram means everything accurate band capture process data earlier versions heart rate sensor good accurate setting recurring measurements doesnt take lot battery also gyroscope accelerometer better versions would notice well place arms different directions positions walking jogging running 8 great improvement swimming measurement earlier versions really fell short came swimming band far better go swimming measure everything quite accurately best thing calorie burn measurement used feel odd earlier miband 3 calorie burn measurement swimming would really disappoint post swim sometimes nothing really captured one great improvement 9 life bigger battery xiomi put device anyway would complaints battery life came mibands one goes even farther compare apple watch owners heck charge watch every two days lot pain notice battery miband 4 gone 3 day much better eh 10 sportexercise function guess still area improvement miband things like elliptical still measured measure exercise new exercises also added new band disappoint bit 11 watch faces thank god xiomi took care watch faces required keep activity track readily available bit customization available miband 3 nothing good could make life easy one sure set important activity trackers face save lot time effort whos got time keep navigating activity tab monitor one great work xiomi 12 improved charging cable new cable much better old one carbon deposits would need clear every time needed charge band thing past xiomi good job great improved product go upgrade well complaints keep happy hit helpful found review useful,22-09-2019,5
customer_review-RW3CLJP6ZTXU7,Jatin Thareja,Awful at sleep and step tracking,except battery life every thing awful step accuracy 010 counts step even sitting counts 100s steps walk one room another heartrate accuracy 610 average flaky sleep tracking 010 awful tracking dont believe stats dont even come close apps overall dont buy regret want use tracking fitness havent used honor band 5 definitely return sell try band overall 15 battery,03-10-2019,1
customer_review-R1EACV1IRZ4LNP,Dhananjay Singh,Best upgraded band,overall new mi band 4 costeffective fitness tracker liked goal setup feature mi fit app also lets set target improve physical activity number steps calories burn per day manage surpass smart wearable notify reached milestone particularly helpful motivate increase target next session process help improve fitness health pros big bright display simple interface long battery life cons times overstate step counts dealbreaker fitness trackers show behaviour,30-09-2019,4
customer_review-R1I965APY0A2YD,Paras,Its not returnable :( tho replaceable,good first fitness band therefore dont anything compare yet seems good everything small compact design although complaints screen kind scrub scrub need put work mean tough navigate prefer buy,22-09-2019,5
customer_review-R26EOQ4RNGYLUJ,Bharat,Nice and reasonable price,improved version compare hrx edition previously also reasonable upgrade compare miband 3 compare hinor band 5 almost battery life better mi band 4 honor band 5 feature remote photo clicking available mi band 4,01-10-2019,4
customer_review-R9UNK8TW8SLE9,hasib,Strap Quality,doubt best fitness band available 3k india mi band 4 love band especially amoled screen watch faces bit disappointed quality strap observed bought mi band hrx band 3 also replacing band every time bought first sale band 4 used around 45 days,23-09-2019,2
customer_review-R1655HD2KIHFUX,sachin,Charging socket issues,middle part hand wont fit charging socket need bring friends charger everytime charge,30-09-2019,1
customer_review-R2YL2U7QPUF0V2,P2,"Band strip brokens, steps counting not accurate",using mi smartband since launched version 1 used versions hence sharing vital feedback band strip broken usually plane matte finishing bands provide good design quality additional clips end strip also counts lesser steps bands version 4 new features steps workout counting much good bands go fasttrack holyhigh accurate measurements,22-09-2019,2
customer_review-RVCZ8XSX9KBI5,k k Singh,Excellent,great display visible sunlight battery life good less 10 drain 24 hrs watch faces good customisable seemingly accurate dont wear band record hr sleep monitoring looks accurate step counting find device helpful,23-09-2019,5
